,Time,Sender,Sender_type,Content
870,0:13:55,gfaimhugo,none,@pym_zer comment le sais tu ? t'es déjà été mort ?
871,0:13:58,Sarukog,moderator,@Criticaloff Ptet moi Kappa
872,0:14:02,taharrrsky,subscriber,AHAH six_dude le boss
873,0:14:03,inwanico,none,xd
874,0:14:05,Triestos,subscriber,En espérant que le Nameless King n'est pas prit son rail de coque
875,0:14:05,Flyyyy__,subscriber,j'ai pas de photo; mais cherchez sur google
876,0:14:06,CrIKxS,subscriber,@yukasoro oh saved
877,0:14:07,gfaimhugo,none,t'as-
878,0:14:07,Cluglos,none,Tu préfère une réalité lucide à un reve lucide ?
879,0:14:09,Zanou,none,Kappa
880,0:14:10,ladon1_fangirl,subscriber,@jagerrmeisterrr c’est quoi alors ?
881,0:14:18,Moebius_0e,subscriber,Moebius_0e subscribed at Tier 1. They've subscribed for 4 months! yo
882,0:14:20,squanchie_,none,yo tt l'monde
883,0:14:22,lartichau,subscriber,tu es pas hype par Limit qui détruit method sur le final raid ?
884,0:14:23,Gpaletan,none,tu peux refaire du stock de caleçon stp @Sardoche ? x)
885,0:14:23,33poyo33,none,je prefere check son age avant mdr
886,0:14:23,theo_hirtz,subscriber,Merci pour LuvBlondeR @moebius_0e
887,0:14:26,pym_zer,none,@gfaimhugo ouais une fois par jour
888,0:14:26,taharrrsky,subscriber,dommage que tu sois pas sur pop corn
889,0:14:27,Hurusai,premium,@flyyyy__ De ouf lol
890,0:14:27,mokappan,premium,Bon courage LuvGift
891,0:14:31,0rion667,subscriber,bonsoir sardou bonsoir le chat :) coimment allez vous ?
892,0:14:32,Flyyyy__,subscriber,Elle a 18 ans en plus; il faudrait poster les TCHOUTCHES de Billie Eilish sur discord je pense
893,0:14:32,Jixafy,subscriber,Allez; go go go sur cette run
894,0:14:32,CrIKxS,subscriber,@yukasoro j'entendais déjà ma porte et le FBI
895,0:14:34,permaban_loI,none,SPLIT !
896,0:14:34,theflink1,premium,Pas forcement envie de jouer a lol ?
897,0:14:35,TTTiennou,none,Comment t’as trouvé tes données pour le ML sur l’ASMR ?
898,0:14:35,heimatt27,none,ça drop des frames non?
899,0:14:35,Flyyyy__,subscriber,c'est safe désormais
900,0:14:36,wilouxsan,subscriber,bon courage <3
901,0:14:41,akatsouki11,subscriber,Smurf vie
902,0:14:42,Bleubz,subscriber,ya 12 boss sur le raid
903,0:14:43,Netizen29,subscriber,après ta chronique sur le sommeil; j'ai fait le rapprochement avec un épisode de paralysie du sommeil que j'avais eu quelques mois plus tôt; c'était tellement badant
904,0:14:44,vonch852,none,t'as de beaux yeux Sardoudou @Sardoche
905,0:14:45,Hurusai,premium,Code vein apres dark soul sard ?
906,0:14:46,EvilBreak62,none,salut tout le monde ^^
907,0:14:46,Bleubz,subscriber,ça aide aussi
908,0:14:49,gfaimhugo,none,@pym_zer excuse gg à toi bro
909,0:14:50,Yurryh,subscriber,il est juste full bug
910,0:14:51,33poyo33,none,ok les gars c'est bon elle a 18ans
911,0:14:53,Synedh,none,Oui
912,0:14:57,lartichau,subscriber,Ils ont clean le reset en 4h. Et la ils sont à 18%. Mais Blizzard a changé le boss etc
913,0:14:58,Synedh,none,Et ça a pas été modif.
914,0:14:58,taharrrsky,subscriber,dommage que tu sois pas sur le last pop corn
915,0:15:06,Zanou,none,Il l'ont même depop en plein raid
916,0:15:07,EvilBreak62,none,n zoth est dur comme raid ?
917,0:15:07,bloushfrem,none,pourquoi si tard :(
918,0:15:11,Shyfer,none,c'est un dernier boss d’extension c'est normal que ce soit long
919,0:15:12,Arkyliane123,premium,C'était aujourd'hui le reset; les dev ont cancel le fight à cause d'un bug
920,0:15:14,saytochitv,none,0 death comme sur GoW
921,0:15:14,lartichau,subscriber,Ils viennent de comprendre quil s devaient full burst et que la phase 3 existait pas
922,0:15:15,Skrimooz,subscriber,il est a combien le WR sur cette run ?
923,0:15:16,Yurryh,subscriber,nan ils ont dû faire despawn le boss et enrage les add
924,0:15:21,Sadouv,none,!wr
925,0:15:21,Sardbot,moderator,World Record by Leovernard : 2:00:13
926,0:15:21,WarEternal03,subscriber,!wr
927,0:15:22,0rion667,subscriber,Bonsoir sardoche bonsoir le CHAT
928,0:15:23,fanfanfaron,premium,go 1min20
929,0:15:23,leboeufbourguignons,subscriber,INSANE
930,0:15:23,CrIKxS,subscriber,@skrimooz 1h53
931,0:15:25,taharrrsky,subscriber,MV avec toi sa aurais été la sauce !
932,0:15:27,JeanLucDu64,none,no hit PogChamp
933,0:15:27,CapitaineLamantin,none,lol
934,0:15:28,ex_ode,subscriber,GOLD
935,0:15:29,Haashi,premium,holy
936,0:15:30,nemeruuu,subscriber,yop Sard sardAYAYA
937,0:15:30,Mannnequins,subscriber,rooEZ Clap
938,0:15:31,Synedh,none,Ouai; le raid est salement dur; mais c'normal pour un raid de fin d'extension
939,0:15:31,padepanic,none,C'est un tres bon Sardoche aussi
940,0:15:31,vonch852,none,t'es chaud un peu Sardoudo
941,0:15:31,bloushfrem,none,je dois aller dormir j'espérais te voir l'aprem ...
942,0:15:32,MrSylverX7,none,ca commence sur les chapeaux de roue
943,0:15:34,Kambrass,subscriber,GOLD
944,0:15:35,ombraaaaa,none,wow
945,0:15:35,Sarukog,moderator,already gold
946,0:15:35,stotis123,none,karma où est tu ?
947,0:15:35,grey_goozou,none,Propreté putain
948,0:15:35,h3ylloo,none,PWA
949,0:15:36,Ancter,none,GG
950,0:15:37,michaelouzini,subscriber,GOLDED
951,0:15:37,Akiyumaa,subscriber,gg
952,0:15:38,Triestos,subscriber,Dédicace à tous les khey ayant fait des terreurs nocturnes; mental de dieu les gars
953,0:15:38,Demeteerros,premium,1:22
954,0:15:39,ludzs,subscriber,El famoso 1:21 Gundir
955,0:15:39,halundaar,none,ALLER ON EST PARTI
956,0:15:39,Warzcube,premium,WOAW
957,0:15:40,r4gn4r0k_,subscriber,SUB 2H VOUS L'AVEZ VU ICI
958,0:15:41,saytochitv,none,0 death 🤣🤣
959,0:15:41,Blackdeast,premium,ok les mobs seront pas sous steroides LUL
960,0:15:41,BaptisteSdg,subscriber,sardFire
961,0:15:41,srgb0b,none,incroyable
962,0:15:42,Gorcrom,premium,1:12 Pog
963,0:15:42,stotis123,none,karma soon
964,0:15:43,djity66,none,c gagné en fait
965,0:15:43,wilouxsan,subscriber,luck
966,0:15:43,Cake_au_Tuc,premium,oyea
967,0:15:44,Mannnequins,subscriber,on peut stopper la en fait
968,0:15:45,hermes____,none,No hit run
969,0:15:46,m_hrt,none,Salut
970,0:15:46,Jixafy,subscriber,Le formatage qui paye !
971,0:15:46,Bidolo11,subscriber,sardFire sardFire
972,0:15:46,AR0UFGANSTA,premium,AR0UFGANSTA subscribed with Twitch Prime. 
973,0:15:47,ladon1_fangirl,subscriber,Sub 2h30
974,0:15:47,firtdeberry,none,TROULCH
975,0:15:48,MrSylverX7,none,une poignée de pain :)
976,0:15:48,MakoDEG,subscriber,goldyr !
977,0:15:48,akatsouki11,subscriber,sardFire sardFire sardFire sardFire HSWP sardDark
978,0:15:49,lordblinx,none,BG
979,0:15:50,pactwel,subscriber,Une poignée de Pin
980,0:15:51,Barack_obama166,none,pauvre laink
981,0:15:53,six_dude,subscriber,A quand la prochaine vidéo ASMR ?
982,0:15:53,katyn8,none,!objectif
983,0:15:54,Sardbot,moderator,L'objectif du jour est : Sub 2h30
984,0:15:54,0rnito,premium,ma premiere run j'ai mis 45 min :/
985,0:15:55,Wijx_,none,LUL
986,0:15:56,Crapps007,subscriber,formatage au poil !
987,0:15:56,leboeufbourguignons,subscriber,LA RUN EST BÉNIE OUUUUIIIIIIIIIII
988,0:15:56,guest3147,subscriber,@Sardoche le record de squillakilla est a 1:25 LUL
989,0:15:58,just__ken,premium,ok ^^
990,0:16:00,papychaco,none,waw
991,0:16:00,Fz_Trinity,none,ui
992,0:16:02,taharrrsky,subscriber,mdr
993,0:16:03,djity66,none,the french runner
994,0:16:04,Bidolo11,subscriber,1er de la run only gundyr
995,0:16:05,Bass_301,premium,C'est vrai que les builds magie ca rend le jeu full débile et facile? On m'a dit ca mais je connais pas le jeu
996,0:16:06,Akiyumaa,subscriber,sardLUL sardLUL
997,0:16:06,AlX0e,none,En parlant de sommeil ça va faire quelques semaines que je suis passé sur un rythme triphasique (celui que tu as présenté das ta chronique) donc 5h et 2x 20 min et franchement c'est insane
998,0:16:07,reyanox,none,J'préfère Mila.
999,0:16:08,Paranor_,none,On a tellement de chance
1000,0:16:08,OshenRL,subscriber,Ah ouais; à quand la prochaine vidéo ASMR
1001,0:16:09,Aleiix24,premium,a 3 sec du record de david
1002,0:16:09,akatsouki11,subscriber,Hahaha
1003,0:16:14,CrIKxS,subscriber,C'est une wr pace ça je reconnais
1004,0:16:14,JeanLucDu64,none,@0rnito comme tt le monde
1005,0:16:16,Cluglos,none,Let' go bogogoss fait de ta vie une réalité lucide
1006,0:16:22,frozenmoon69,premium,frozenmoon69 subscribed with Twitch Prime. 
1007,0:16:22,taharrrsky,subscriber,gg Mila
1008,0:16:22,torickss,none,sardAYAYA sardAYAYA sardAYAYA
1009,0:16:22,louis_touitch,none,LUL LUL LUL
1010,0:16:23,Carnagix,none,Bonsoir @sardoche ; aucun rapport avec ds mais t'as des pianos numériques avec les touches qui detectent la sensibilité a laquelle j'appuie qui sont pas trop chers ?
1011,0:16:23,Astarehan,none,Garde ce mindset stp <3
1012,0:16:24,xeriphost,none,go gundyr%
1013,0:16:25,Shin_sr,subscriber,!p
1014,0:16:27,CartonOfficiel,none,vive france
1015,0:16:27,Admostiel,none,On le mérite pas
1016,0:16:27,vonch852,none,t'es vraiment le boss en fait @Sardoche
1017,0:16:27,Shin_sr,subscriber,!pb
1018,0:16:27,Sardbot,moderator,Mon record est de 2:48:07 (1 février) (Nul à chier)
1019,0:16:28,mattta212,none,Et arrive à vous perma plus vite que son ombre
1020,0:16:29,AR0UFGANSTA,subscriber,what on peut sub gratuit avec twitch prime
1021,0:16:29,PoulpinatorV,none,C'zqt la run !
1022,0:16:30,podor_83,none,Quelle chance
1023,0:16:30,luffy_tx32,subscriber,bouchLUL bouchLUL
1024,0:16:32,kusxley,none,qulle chance
1025,0:16:32,moustachausore,none,je viens d'arriver; il a fais un fold split ?
1026,0:16:32,DylaanBn,subscriber,Tu vas mettre ton jeu en jap pour aller plus vite à un moment ?
1027,0:16:33,LifeNote_,subscriber,on te mérite pas Kappa
1028,0:16:33,AR0UFGANSTA,subscriber,je savais pas
1029,0:16:33,mrmaxitekeur29,none,notre chance est incommensurable
1030,0:16:36,Qworst,subscriber,Salut Maman; Salut Youtube
1031,0:16:39,stotis123,none,ce revers de karma que tu vas te manger
1032,0:16:39,saytochitv,none,essaie 0 death
1033,0:16:39,wilouxsan,subscriber,On te mérite pas c’est vrai
1034,0:16:40,akatsouki11,subscriber,Quelle époque formidable
1035,0:16:40,Flyyyy__,subscriber,@Sardoche tu penses quoi des TCHOUTCHES de Billie Eilish (elle a 18 ans c'est bon)
1036,0:16:41,BaptisteSdg,subscriber,je suis donc abonné au meillejr du monde ? sardAYAYA
1037,0:16:42,Raleighhh,premium,c'est jouable
1038,0:16:43,Mannnequins,subscriber,sardPrime
1039,0:16:44,lepoissonchanceux,subscriber,jespère que tu a pisser ?
1040,0:16:44,BukuJutsu,none,Tu crois au sens des rêves ?
1041,0:16:45,Sasdubourbour,none,cool
1042,0:16:46,NSQ_Kokodelo,premium,cest quoi le défi en ce moment?
1043,0:16:46,ex_ode,subscriber,MAIS INCROYABLE
1044,0:16:46,Xay_Supremacy,none,Mdr
1045,0:16:48,djity66,none,1h50 c'est pas la durée de vie sur twitch de Lelive?
1046,0:16:48,Crapps007,subscriber,sardPrime sardPrime sardPrime
1047,0:16:49,pactwel,subscriber,Ton objectif c'est quel temps ? sub 2h30 ?
1048,0:16:49,NekuHarp,none,what if you wanted to WR; but Nameless King said no
1049,0:16:50,lordblinx,none,ON T AIME SARSDO
1050,0:16:50,LoGaRi,subscriber,BTG
1051,0:16:51,Simckxd,subscriber,tro for
1052,0:16:53,Renaud1,none,!wr
1053,0:16:53,Sardbot,moderator,World Record by Leovernard : 2:00:13
1054,0:16:54,Jagerrmeisterrr,none,C’est ta run allez !
1055,0:16:54,yaaaametee,subscriber,@Sardoche ok lis à vois haute vive les gilet jauné
1056,0:16:54,Fuffyx,premium,Fuffyx subscribed with Twitch Prime. 
1057,0:16:55,dallyum,premium,Lis mon message stp le meilleur joueur du monde
1058,0:16:56,CrIKxS,subscriber,@Sardoche Tant que Halflight spawn t'es bien
1059,0:16:57,nonovds,subscriber,karma incoming
1060,0:16:57,RayGiK,none,c'est les 11 ans des Souls !
1061,0:17:00,frozenmoon69,subscriber,Voilà un cadeau et bonjour ^^
1062,0:17:01,Wakyn,premium,!uptime
1063,0:17:02,Rockeur,subscriber,SARDOCHE le meilleur joueur du monde
1064,0:17:02,icefreoze,none,Le chat cancer de Laink l'a fait ragequit bruh
1065,0:17:05,Black3v3r,subscriber,sardPrime sardPrime sardPrime
1066,0:17:05,Archadem,none,Hello Sard !
1067,0:17:06,taharrrsky,subscriber,gg Mila
1068,0:17:07,ClementLeBro,none,J'ai regardé un peu squilaquilla et il s'embete meme pas avec des braises la plupart du temps cest incroyable
1069,0:17:07,korpiklaani8,subscriber,sardQI sardQI sardQI
1070,0:17:09,guest3147,subscriber,si vous inscrivez avec une adresse étudiant amazone vous offre 90 de prime!!
1071,0:17:11,CookieTM_,none,LUL
1072,0:17:12,gamerbike,subscriber,gamerbike subscribed with Twitch Prime. They've subscribed for 2 months! 
1073,0:17:13,MoonsieurTom,subscriber,Laink..
1074,0:17:13,Weedooux,subscriber,Un lien pour la page donation please ? je le trouve pas via mon tel
1075,0:17:15,bribsbzh,subscriber,sardPrime sardPrime
1076,0:17:16,papychaco,none,bah ducoup ty a penser
1077,0:17:17,alextilt,none,Le retour du Karma va brûler ton appart
1078,0:17:18,Lutiora,premium,'-' nemz is the boss :o
1079,0:17:19,moustachausore,none,il a gold split sur gundyr ? je viens d'arriver
1080,0:17:20,alban66,none,Sard ne te préoccupes pas des autres ce qui compte c’est toi :)
1081,0:17:22,maxwellchips,none,HELLO :)
1082,0:17:22,akatsouki11,subscriber,Je pense que tu y a penser pour lui mdrrr
1083,0:17:23,Sarukog,moderator,hop un fail déjà
1084,0:17:23,MoonsieurTom,subscriber,Full pub random
1085,0:17:26,Blackdeast,premium,sur lestream??
1086,0:17:28,Wellp,subscriber,sardYop bonne chance Sard sardAYAYA
1087,0:17:31,Croose,premium,Il a fait des mauvais choix sur Detroit LUL
1088,0:17:32,saytochitv,none,globalement
1089,0:17:34,Shin_sr,subscriber,y'a que des connard ici
1090,0:17:35,Jozef_Linnocent,none,Vive Laink
1091,0:17:37,Xghosts23x,subscriber,hellooo
1092,0:17:39,PoulpinatorV,none,Ya un probleme avec speedrun.com en ce moment ?
1093,0:17:39,Rockeur,subscriber,C'est a dire ?
1094,0:17:40,Triestos,subscriber,Quoi laink ? il s'est passé quoi au meilleur streamer français
1095,0:17:41,Paranor_,none,A méditer
1096,0:17:41,LChaf,premium,le tchat a été horrible
1097,0:17:42,taharrrsky,subscriber,chut joue bien
1098,0:17:44,vonch852,none,ah d'accord Sardidou
1099,0:17:44,MoonsieurTom,subscriber,Masse de pub random ducoup rage quit
1100,0:17:45,Quand_un,premium,Quand_un subscribed with Twitch Prime. 
1101,0:17:47,sh1shqq,none,eux c juste des connards pour le coup !
1102,0:17:48,Bass_301,subscriber,Bass_301 subscribed with Twitch Prime. 
1103,0:17:50,taharrrsky,subscriber,Laink boss
1104,0:17:50,moustachausore,none,laink viens de hard ragequit sur detroit lol
1105,0:17:51,Flyyyy__,subscriber,@Yukasoro tu penses que j'ai une sensibilitée sans faille
1106,0:17:51,Jixafy,subscriber,rip le meilleur joueur du monde
1107,0:17:53,icefreoze,none,Il jouait à Detroit Become Human et le chat l'a fait vrillé
1108,0:17:53,JeanLucDu64,none,ne vous voyez surtout pas visés
1109,0:17:57,Dovoghedhi_,none,Il était dur Détroit
1110,0:17:57,MakoDEG,subscriber,@Sardoche putain; tu me motives pour try la run sl1
1111,0:17:57,Act1F404,none,LUL
1112,0:17:59,Mannnequins,subscriber,LUL
1113,0:18:00,ex_ode,subscriber,LUL
1114,0:18:00,NeutronWOW,premium,NeutronWOW subscribed with Twitch Prime. They've subscribed for 11 months! 
1115,0:18:02,bayda991,subscriber,je suis un connard et j avoue je t'aime bien sardLove
1116,0:18:03,rezzon21,premium,LUL LUL LUL
1117,0:18:05,LifeNote_,subscriber,LUL
1118,0:18:05,saytochitv,none,laink mérite pas
1119,0:18:06,leboeufbourguignons,subscriber,MDR
1120,0:18:06,MoonsieurTom,subscriber,LUL
1121,0:18:07,qwidam,premium,J'pense c'est les lentilles qui déconnent
1122,0:18:07,Lysnaar,subscriber,1.21 le Gundyr wow nice !
1123,0:18:08,bidoupe,none,normal tu parlais de la commu
1124,0:18:09,NekuHarp,none,Tu confonds avec les khukuri
1125,0:18:09,ombraaaaa,none,xd
1126,0:18:10,buddysardbud,subscriber,T complètement fou
1127,0:18:10,Milouz3,none,prend tu du plaisir à jouer ou tu te sens forcé ?
1128,0:18:11,Waets,premium,4Head
1129,0:18:11,LifeNote_,subscriber,MDR C TROP
1130,0:18:13,halundaar,none,cest les années de LoL ca
1131,0:18:14,bribsbzh,subscriber,lapsus sardShh
1132,0:18:15,Denzkiel,subscriber,Les fameux
1133,0:18:17,Yukasoro,none,Flyyyy__ mmmmmmmmmm
1134,0:18:17,mrgz251,premium,Tu te heal en étant full life des fois
1135,0:18:18,muskook,none,meilleure arme du jeu le cancer
1136,0:18:19,Ashetag,premium,Ashetag subscribed with Twitch Prime. 
1137,0:18:20,FawkizZ,none,Haha désolé ça doit etre ma faute
1138,0:18:21,NeutronWOW,subscriber,123
1139,0:18:24,pactwel,subscriber,tu continue à mettre tes lentilles ?
1140,0:18:25,enjoy_______,subscriber,c'est lol ça
1141,0:18:26,grognakus69,none,beaucoup de gens t'aiment parce qu'ils sont impressionés par ton tryhard et ta reflexion; et ils ont pas l'habitude enfait
1142,0:18:27,djedje_ssbu,subscriber,Yo
1143,0:18:30,buddysardbud,subscriber,C'est joliment dit!
1144,0:18:32,Seynarr121212121212121,none,y'aura-t-il un jour une run sur dark souls 1?
1145,0:18:32,KushHeadss,subscriber,ah on est bien la entre connard
1146,0:18:37,helegion1823,premium,"Mais sommes nous des ""super connard"" !! :p"
1147,0:18:37,Flyyyy__,subscriber,@grognakus69 gneugneugneu
1148,0:18:41,Nacime____,none,LUL
1149,0:18:41,akatsouki11,subscriber,Le connard conscient quand il aime il est sincère c beau
1150,0:18:44,Lysnaar,subscriber,@mrgz251 parce qu'il sait que le peu qu'il lui manque suffit a etre OS dans cette zone
1151,0:18:47,ClementLeBro,none,je te regarde car je t'aime
1152,0:18:54,Paranor_,none,@grognakus69 Moi je le trouve juste mignon ricardoFlick
1153,0:18:56,Quand_un,subscriber,tu fais le speed run toujours?
1154,0:18:57,Schmoutt,subscriber,Cool le retour des splits
1155,0:18:58,papychaco,none,aussi aimer L'aura
1156,0:19:01,NSQ_Kokodelo,premium,C'est quoi le but la sérieux mdr je connais rien a darksoul la cest étrange
1157,0:19:04,Warzcube,premium,oh c'est bô ça
1158,0:19:04,mattta212,none,Moi je t'aime pas vraiment; mais tu fais des bons scores et c'est pas mal à regarder
1159,0:19:05,taharrrsky,subscriber,je t'apprécie pour par persévérance.
1160,0:19:06,kusxley,none,quel lover
1161,0:19:07,Mannnequins,subscriber,sardAYAYA sardAYAYA sardAYAYA sardAYAYA
1162,0:19:07,gar0xx,subscriber,moi j'aime beaucoup ton art de la persévérance et la passion qui t'enivre (et je te trouve drôle aussi haha)
1163,0:19:11,NSQ_Kokodelo,premium,aaaaaah
1164,0:19:12,wilouxsan,subscriber,S’assumer connard c’est justifier bêtement sa façon d’être au lieu de se remettre en cause
1165,0:19:12,Blackdeast,premium,LUL
1166,0:19:14,Triestos,subscriber,Et laink était en train de sream today ?
1167,0:19:14,taharrrsky,subscriber,amour sur internet et entre mec c'est bizzard
1168,0:19:15,FawkizZ,none,C'est la force de l'amitié je pense
1169,0:19:17,ArtiKoDaim,none,on l'aime parcequ'il joue pas un role comme la majoritée de tout les streameur / youtubeur
1170,0:19:17,arkilax,none,Putain j’ai pas eu la notif
1171,0:19:19,LChaf,premium,1:21 a gundyr chaud!!!
1172,0:19:21,FawkizZ,none,Fairy tail
1173,0:19:22,tityus292,none,Sard en live cette nuit quel plaisir
1174,0:19:23,Lysnaar,subscriber,@NSQ_Kokodelo speedrun?
1175,0:19:24,thcgewehr48,none,Bonsoir LuvCool
1176,0:19:27,Nacime____,none,tu vises le sub 2h30?
1177,0:19:28,Bagon4444,premium,autant etre un connard avec les gens ville ça quand tu est gentil c'est encore plus génial
1178,0:19:28,IHAYKO,none,@NSQ_Kokodelo esquiver tout et tuer tout les boss x)
1179,0:19:29,Gorcrom,premium,tu as l'air dans un très bon mood la Sard
1180,0:19:30,Majin_Uub00,subscriber,la porte ??
1181,0:19:31,Seynarr121212121212121,none,feras-tu une run sur DS1?
1182,0:19:32,Danshakuu,subscriber,1:21 gundyr ? t'es un crack @Sardoche
1183,0:19:35,0rnito,premium,Moi sard parfois j'me dit que t'es un sale con sur certains tweet; mais je finis souvent par m'échouer sur tes streams parce que t'es quelqu'un de bien dans le fond; et tes streams sont cool.
1184,0:19:37,CrIKxS,subscriber,@Flyyyy__ pourquoi elle fait tout le temps la gueule par contre?
1185,0:19:38,zouka15,subscriber,yo les jeunes
1186,0:19:40,sc0re16,premium,sc0re16 subscribed with Twitch Prime. 
1187,0:19:42,Dovoghedhi_,none,Laink et terra étaient sur LeStream
1188,0:19:42,LifeNote_,subscriber,il a senti ton aura
1189,0:19:43,Lafritepasdrole14,none,@Sardoche ets-ce que tu te penses humainement bon?
1190,0:19:47,r4gn4r0k_,subscriber,Coucou @Sardoche je te trouve extrêmement chill ce soir; sans doute dû à la yeslife continue à nous entertain petit prince du Streaming sardLove sardLove sardLove sardLove sardLove
1191,0:19:47,DylaanBn,subscriber,Sard la source de motivation
1192,0:19:47,kusxley,none,tu t'exprimes tellement bien tbh un plaisir de t'écouter
1193,0:19:48,Bleubz,subscriber,ya des freeze ou c'est moi ?
1194,0:19:52,Blackdeast,premium,LUL
1195,0:19:55,JeanLucDu64,none,@Bleubz you
1196,0:19:59,Walkeen,none,"""franchement c'est ça"""
1197,0:20:00,Culkipu,premium,normal pour le soldat il peut pas rentrer dans la salle de la danseuse
1198,0:20:01,TheOgus,subscriber,LUL
1199,0:20:02,Flyyyy__,subscriber,@CrIKxS les gros TCHOUTCHES ça fait mal au dos; elle doit avoir mal au dos je pense a cause de ses TCHOUTCHES
1200,0:20:03,Blackdeast,premium,le franchement c'est ça Kreygasm
1201,0:20:11,robert_2niro,none,Tu as speedrun combien de jeu ?
1202,0:20:14,CrIKxS,subscriber,@Flyyyy__ yes ça va bro?
1203,0:20:14,Bleubz,subscriber,ok
1204,0:20:15,Walkeen,none,moi aussi je connais la fin du one piece
1205,0:20:18,Warzcube,premium,speedrun et interaction avec la COMMU; que peut demander le peuple?
1206,0:20:18,Yurryh,subscriber,On en revient toujours à la pisse
1207,0:20:20,ildran,subscriber,!live
1208,0:20:24,Admostiel,none,Il y a pas eu de bug; il a just un wall invisible pour les mobs pour rentrer dans la salle de la vieille
1209,0:20:28,leboeufbourguignons,subscriber,INSANE
1210,0:20:30,ex_ode,subscriber,GG
1211,0:20:30,Nacime____,none,tu vises le sub 2h30? @sardoche
1212,0:20:31,ShauwQ,none,propre wtf
1213,0:20:31,h4r9,none,Pour quel moment exactement dans la rune prends-tu les couteaux de lancer?
1214,0:20:32,Crapps007,subscriber,hryujgbdfuij
1215,0:20:32,JeanLucDu64,none,il a réussi PogChamp
1216,0:20:33,ex_ode,subscriber,INSANE DUDE
1217,0:20:34,Lispy1995,none,qu'est ce que ca adonné la run d'hier?
1218,0:20:34,FloXiid,premium,pixel
1219,0:20:35,Xghosts23x,subscriber,GG
1220,0:20:36,Mannnequins,subscriber,rooPog
1221,0:20:36,IceDREAMY66660,subscriber,gg
1222,0:20:38,kakaouet88,subscriber,gg
1223,0:20:39,Denzkiel,subscriber,Le cancel !!!
1224,0:20:40,Exxpiravitz,none,GG
1225,0:20:40,Florelsan,none,la pluie de gold
1226,0:20:40,h4r9,none,run*
1227,0:20:40,Akiyumaa,subscriber,GG
1228,0:20:40,MoonsieurTom,subscriber,le monstre
1229,0:20:40,Aminorii,none,GOOOOOOOOOOOOLD
1230,0:20:40,michaelouzini,subscriber,beaucoup trop chaud là on vise le sub 30 min
1231,0:20:40,qdpytv,premium,Pourquoi Laink a ragequit?
1232,0:20:40,LChaf,premium,ce monstre
1233,0:20:40,h3ylloo,none,limesSip limesSip limesSip
1234,0:20:43,Majin_Uub00,subscriber,j'y fus
1235,0:20:44,Mayoote,subscriber,GG
1236,0:20:44,mikymike77,none,c'est tres propre
1237,0:20:45,BaptisteSdg,subscriber,cette first game incroyable
1238,0:20:45,samirdu12,subscriber,le coup de lame dans le derriere
1239,0:20:45,Wijx_,none,Gg
1240,0:20:46,Demeteerros,premium,@h4r9 pour church
1241,0:20:46,arkilax,none,GG
1242,0:20:47,mokappan,premium,LuvBlondeR gg!
1243,0:20:47,Soolarrow92,subscriber,tu t'es amelioré c bien
1244,0:20:47,hermes____,none,Run parfait ?
1245,0:20:47,ladon1_fangirl,subscriber,La plasticité synaptique fait le taff
1246,0:20:48,h3ylloo,none,PWA LE GOLD
1247,0:20:48,just__ken,premium,Dommage a deux doigts d'être le meilleurs joueur world
1248,0:20:49,ex_ode,subscriber,ON ARRIVE PAS GOLD PAS HASARD !
1249,0:20:50,Cluglos,none,SUBB 2 H 30
1250,0:20:50,fuxing,subscriber,GOLD
1251,0:20:51,leboeufbourguignons,subscriber,je vous lai dit la run est bénie
1252,0:20:51,Bidolo11,subscriber,ca part sur du full gold ce soir ma parole
1253,0:20:52,qwidam,premium,Le meilleur joueur du monde toujours présent
1254,0:20:52,bayda991,subscriber,Cette rng divine
1255,0:20:53,bozo_le_clown_,none,@Sardoche j'ai eu le coup de foudre pour une fille (je croyais pas en cette merde avant lol) mais je la connais pas c'est juste inconsciemment que je suis attiré par elle
1256,0:20:54,Hizozo,none,ca veut dire quoi quand c est gold ?
1257,0:20:55,muskook,none,ptn la perfection
1258,0:20:56,LeFalwe,premium,yo sard
1259,0:20:56,DrayZix,subscriber,@Sardoche ça fait tellement plaisir de te voir try hard
1260,0:20:57,asmar2256,subscriber,sardInspect recalé sardInspect 17h sardInspect
1261,0:21:01,MakoDEG,subscriber,sardFire sardFire
1262,0:21:02,flmmard,none,bonsoir tt le monde
1263,0:21:02,ShauwQ,none,sub 1h30 là Kappa
1264,0:21:03,redkick750,none,le boss est stun au 12 hits
1265,0:21:04,Ryunako,subscriber,@h4r9 avant dernier boss je crois
1266,0:21:04,godaidenn,none,Woo la progression depuis la semaine dernière !
1267,0:21:07,Rednosev2,none,anor londo one tap reset
1268,0:21:07,Flyyyy__,subscriber,Personnellement; si j'avais des aussi gros TCHOUTCHES que Billie Eilish; je pense que j'aurais souvent mal au dos
1269,0:21:08,redkick750,none,?
1270,0:21:10,Dovoghedhi_,none,@qdpytv pcq le chat était con
1271,0:21:14,godaidenn,none,Franchememnt gg
1272,0:21:17,Titaii2,subscriber,Merci pour LuvBlondeR @nooxford
1273,0:21:21,Croose,premium,???????
1274,0:21:21,theo_hirtz,subscriber,tatatata
1275,0:21:21,Majin_Uub00,subscriber,motus
1276,0:21:22,ex_ode,subscriber,LUL
1277,0:21:22,Criticaloff,none,nutcracker
1278,0:21:22,Napoopan,subscriber,TATATATA£
